"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0031299,1,0.525,0.5,0.525,0
0.0039595,1,0.526,0.5,0.526,0
0.0047891,1,0.527,0.5,0.527,0
0.0056187,1,0.528,0.5,0.528,0
0.0064483,1,0.529,0.5,0.529,0
0.0072779,1,0.53,0.5,0.53,0
0.0081075,1,0.531,0.5,0.531,0
0.0089371,1,0.532,0.5,0.532,0
0.0097667,1,0.533,0.5,0.533,0
0.010596,1,0.534,0.5,0.534,0
0.011426,1,0.535,0.5,0.535,0
0.012256,1,0.536,0.5,0.536,0
0.013085,1,0.537,0.5,0.537,0
0.013915,1,0.538,0.5,0.538,0
0.014744,1,0.539,0.5,0.539,0
0.015574,1,0.54,0.5,0.54,0
0.016404,1,0.541,0.5,0.541,0
0.017233,1,0.542,0.5,0.542,0
0.018063,1,0.543,0.5,0.543,0
0.018892,1,0.544,0.5,0.544,0
0.019722,1,0.545,0.5,0.545,0
0.020552,1,0.546,0.5,0.546,0
0.021381,1,0.547,0.5,0.547,0
0.022211,1,0.548,0.5,0.548,0
0.02304,1,0.549,0.5,0.549,0
0.02387,1,0.55,0.5,0.55,0
0.0247,1,0.551,0.5,0.551,0
0.025529,1,0.552,0.5,0.552,0
0.026359,1,0.553,0.5,0.553,0
0.027188,1,0.554,0.5,0.554,0
0.028018,1,0.555,0.5,0.555,0
0.028848,1,0.556,0.5,0.556,0
0.029677,1,0.557,0.5,0.557,0
0.030507,1,0.558,0.5,0.558,0
0.031336,1,0.559,0.5,0.559,0
0.032166,1,0.56,0.5,0.56,0
0.032996,1,0.561,0.5,0.561,0
0.033825,1,0.562,0.5,0.562,0
0.034669,1,0.563,0.5,0.563,0
0.035527,1,0.564,0.5,0.564,0
0.036385,1,0.565,0.5,0.565,0
0.037244,1,0.566,0.5,0.566,0
0.038102,1,0.567,0.5,0.567,0
0.03896,1,0.568,0.5,0.568,0
0.039818,1,0.569,0.5,0.569,0
0.040676,1,0.57,0.5,0.57,0
0.041534,1,0.571,0.5,0.571,0
0.042393,1,0.572,0.5,0.572,0
0.043251,1,0.573,0.5,0.573,0
0.044109,1,0.574,0.5,0.574,0
0.044967,1,0.575,0.5,0.575,0
0.045825,1,0.576,0.5,0.576,0
0.046683,1,0.577,0.5,0.577,0
0.047542,1,0.578,0.5,0.578,0
0.0484,1,0.579,0.5,0.579,0
0.049258,1,0.58,0.5,0.58,0
0.050116,1,0.581,0.5,0.581,0
0.050974,1,0.582,0.5,0.582,0
0.051832,1,0.583,0.5,0.583,0
0.052691,1,0.584,0.5,0.584,0
0.053549,1,0.585,0.5,0.585,0
0.054407,1,0.586,0.5,0.586,0
0.055265,1,0.587,0.5,0.587,0
0.056123,1,0.588,0.5,0.588,0
0.056981,1,0.589,0.5,0.589,0
0.05784,1,0.59,0.5,0.59,0
0.058698,1,0.591,0.5,0.591,0
0.059556,1,0.592,0.5,0.592,0
0.060414,1,0.593,0.5,0.593,0
0.061272,1,0.594,0.5,0.594,0
0.06213,1,0.595,0.5,0.595,0
0.062989,1,0.596,0.5,0.596,0
0.063847,1,0.597,0.5,0.597,0
0.064705,1,0.598,0.5,0.598,0
0.065563,1,0.599,0.5,0.599,0
0.066421,1,0.6,0.5,0.6,0
0.067279,1,0.601,0.5,0.601,0
0.068138,1,0.602,0.5,0.602,0
0.068996,1,0.603,0.5,0.603,0
0.069854,1,0.604,0.5,0.604,0
0.070712,1,0.605,0.5,0.605,0
0.07157,1,0.606,0.5,0.606,0
0.072428,1,0.607,0.5,0.607,0
0.073287,1,0.608,0.5,0.608,0
0.074145,1,0.609,0.5,0.609,0
0.075003,1,0.61,0.5,0.61,0
